theta   d_times   d_db
0.4809041287571169   2.8077632673647646   4.483604882238191
0.48247571087397023   2.816709926751743   4.497421244926034
0.48404729299082355   2.825523810818518   4.5109897162252475
0.4856188751076769   2.8342030835614347   4.52430966357591
0.48719045722453025   2.8427459129013046   4.537380439598991
0.48876203934138357   2.8511504710913647   4.550201382054606
0.4903336214582369   2.8594149351299962   4.56277181379685
0.4919052035750902   2.867537487178235   4.57509104272528
0.49347678569194353   2.8755163149819447   4.587158361732925
0.49504836780879685   2.883349612298651   4.598973048650857
0.4966199499256502   2.8910355793289186   4.610534366189202
0.4981915320425035   2.898572423152328   4.621841561874734
0.4997631141593568   2.9059583581678723   4.632893867984845
0.5013346962762101   2.913191606538757   4.643690501477905
0.5029062783930635   2.9202703986416085   4.654230663920107
0.5044778605099167   2.9271929735198725   4.6645135414085175
0.5060494426267701   2.933957579341504   4.674538304490542
0.5076210247436234   2.94056247386073   4.684304108079575
0.5091926068604767   2.9470059248839338   4.693810091366932
0.51076418897733   2.9532862107394555   4.70305537772988
0.5123357710941834   2.9594016207513456   4.712039074635847
0.5139073532110366   2.9653504557169503   4.720760273542725
0.51547893532789   2.971131028388188   4.729218049795146
0.5170505174447433   2.976741663956499   4.737411462516755
0.5186220995615967   2.9821807005413477   4.745339554498401
0.5201936816784499   2.9874464896822   4.753001352082212
0.5217652637953033   2.9925373968338524   4.760395865041427
0.5233368459121566   2.9974518018650196   4.767522086455988
0.5249084280290099   3.002188099560118   4.77437899258382
0.5264800101458632   3.0067447001240697   4.780965542727681
0.5280515922627166   3.011120029690086   4.787280679097573
0.5296231743795698   3.01531253083029   4.793323326668632
0.5311947564964232   3.019320663069049   4.799092393034367
0.5327663386132765   3.023142903398927   4.804586768255237
0.5343379207301299   3.0267777467991435   4.809805324702468
0.5359095028469831   3.0302237067563587   4.81474691689697
0.5374810849638365   3.0334793157877598   4.819410381343387
0.5390526670806899   3.0365431259662197   4.82379453635906
0.5406242491975431   3.039413709447453   4.82789818189789
0.5421958313143965   3.042089658999032   4.831720099368994
0.5437674134312498   3.044569588531102   4.835259051450029
0.5453389955481032   3.04685213362869   4.838513781895115
0.5469105776649564   3.0489359520854333   4.841483015337229
0.5484821597818098   3.050819724438585   4.844165457084936
0.5500537418986631   3.0525021545051967   4.8465597929134505
0.5516253240155164   3.0539819699192483   4.848664688849747
0.5531969061323697   3.0552579226696386   4.850478790951752
0.5547684882492231   3.0563287896388327   4.852000725081375
0.5563400703660764   3.057193373142064   4.853229096671371
0.5579116524829297   3.0578505014668416   4.854162490485741
0.559483234599783   3.0582990294126997   4.854799470373718
0.5610548167166364   3.0585378388309414   4.85513857901703
0.5626263988334896   3.0585658391642343   4.855178337670395
0.564197980950343   3.0583819679859054   4.854917245895069
0.5657695630671963   3.057985191538734   4.854353781285288
0.5673411451840497   3.0573745052730397   4.8534863991873936
0.5689127273009029   3.0565489343839736   4.852313532411609
0.5704843094177563   3.0555075343477136   4.85083359093612
0.5720558915346097   3.0542493914564557   4.8490449616034015
0.5736274736514629   3.052773623352004   4.846946007808587
0.5751990557683163   3.0510793795577325   4.844535069179639
0.5767706378851696   3.0491658420087506   4.841810461249178
0.578342220002023   3.04703222558007   4.838770475117718
0.5799138021188762   3.044677778612589   4.83541337710817
0.5814853842357296   3.042101783436653   4.831737408411298
0.5830569663525829   3.0393035568930427   4.827740784722001
0.5846285484694362   3.0362824508511177   4.8234216958660845
0.5862001305862895   3.033037852723975   4.818778305417397
0.5877717127031429   3.029569185980381   4.813808750305005
0.5893432948199961   3.025875910653217   4.8085111404101175
0.5909148769368495   3.021957523844345   4.802883558152642
0.5924864590537028   3.017813560225518   4.79692405806689
0.5940580411705562   3.0134435925352756   4.790630666366356
0.5956296232874094   3.00884723207148   4.784001380497118
0.5972012054042628   3.0040241291793213   4.777034168679621
0.5987727875211161   2.998973973734584   4.769726969438544
0.6003443696379694   2.9936964956219168   4.762077691120405
0.6019159517548227   2.9881914652078745   4.754084211398534
0.6034875338716761   2.9824586938085385   4.745744376765138
0.6050591159885295   2.9764980341514535   4.737056002010048
0.6066306981053827   2.970309380831642   4.728016869685764
0.6082022802222361   2.963892670761498   4.718624729558466
0.6097738623390894   2.957247883614288   4.7088772980445475
0.6113454444559427   2.9503750422610366   4.698772257632252
0.612917026572796   2.9432742132005685   4.688307256288041
0.6144886086896494   2.9359455069824456   4.677479906847174
0.6160601908065026   2.928389078622572   4.666287786388096
0.617631772923356   2.9206051280112337   4.654728435590143
0.6192033550402093   2.912593900313305   4.642799358074051
0.6207749371570627   2.904355686360412   4.630498019724801
0.6223465192739159   2.89589082303477   4.617821847996205
0.6239181013907693   2.887199693644495   4.604768231196768
0.6254896835076226   2.8782827282901056   4.591334517756179
0.627061265624476   2.8691404042219903   4.57751801547189
0.6286328477413292   2.8597732461885896   4.563315990735141
0.6302044298581826   2.8501818267750423   4.54872566773582
0.6317760119750359   2.840366766732074   4.533744227645503
0.6333475940918892   2.830328735294825   4.518368807777925
0.6349191762087425   2.820068450491454   4.502596500726302
0.6364907583255959   2.809586679441187   4.486424353476608
0.6380623404424492   2.7988842386416297   4.469849366496195
0.6396339225593025   2.7879619942450637   4.452868492796834
0.6412055046761559   2.776820862323497   4.435478636971463
0.6427770867930092   2.7654618091222147   4.417676654203691
0.6443486689098625   2.7538858513015936   4.399459349249234
0.6459202510267158   2.742094056166937   4.380823475388328
0.6474918331435692   2.7300875418860846   4.361765733348167
0.6490634152604224   2.7178674776945644   4.342282770194369
0.6506349973772758   2.7054350840880406   4.322371178190423
0.6522065794941291   2.692791633001818   4.302027493624045
0.6537781616109825   2.6799384479771704   4.281248195599303
0.6553497437278357   2.666876904314274   4.260029704793395
0.6569213258446891   2.653608429211466   4.238368382176761
0.6584929079615424   2.6401345018906595   4.216260527695384
0.6600644900783957   2.626456653708633   4.193702378913867
0.661636072195249   2.6125764682539967   4.17069010961796
0.6632076543121024   2.5984955814295976   4.147219828375083
0.6647792364289556   2.584215681520152   4.123287577051394
0.666350818545809   2.5697385092448686   4.098889329283784
0.6679224006626623   2.555065857794867   4.074020988905247
0.6694939827795157   2.54019957285515   4.048678388321891
0.671065564896369   2.5251415526109446   4.02285728683985
0.6726371470132223   2.5098937477381877   3.996553368940262
0.6742087291300757   2.4944581613779473   3.969762242500383
0.6757803112469289   2.478836849094599   3.942479436958864
0.6773518933637823   2.4630319188175247   3.9147004014230555
0.6789234754806356   2.447045530766177   3.8864205027162297
0.680495057597489   2.430879897358286   3.857635023362377
0.6820666397143422   2.414537283101041   3.828339159506239
0.6836382218311956   2.3980200044650437   3.7985280187660613
0.6852098039480489   2.3813304297409004   3.768196618016541
0.6867813860649022   2.364470978878199   3.7373398810991216
0.6883529681817555   2.3474441233067815   3.7059526364569266
0.6899245502986089   2.3302523857400943   3.6740296146912783
0.6914961324154622   2.312898339960487   3.6415654460367364
0.6930677145323155   2.295384610586271   3.608554657751349
0.6946392966491688   2.277713872820422   3.5749916714187617
0.6962108787660222   2.2598888521807523   3.540870800158568
0.6977824608828754   2.241912324211434   3.506186245741186
0.6993540429997288   2.2237871141757215   3.4709320956033314
0.7009256251165821   2.2055160967297596   3.435102319759959
0.7024972072334355   2.1871021955773364   3.398690767608379
0.7040687893502887   2.1685483831054855   3.3616911646200216
0.7056403714671421   2.149857680000802   3.3240971089150744
0.7072119535839955   2.131033154846392   3.2859020677150523
0.7087835357008487   2.1120779236993323   3.2470993736680045
0.7103551178177021   2.092995149648567   3.2076822210409124
0.7119266999345554   2.073788042353158   3.1676436617734853
0.7134982820514087   2.054459857560781   3.126976601387233
0.715069864168262   2.0350138966064404   3.0856737947434905
0.7166414462851154   2.0154535058912932   3.043727841643613
0.7182130284019687   1.9957820763415695   3.0011311822643276
0.719784610518822   1.97600304284749   2.957876092420701
0.7213561926356753   1.956119883682192   2.913954678648991
0.7229277747525287   1.9361361199005718   2.8693588731009885
0.7244993568693819   1.9160553147180819   2.824080428241283
0.7260709389862353   1.8958810728693882   2.778110911338087
0.7276425211030886   1.87561703994696   2.731441698738127
0.729214103219942   1.855266901719504   2.684063969915169
0.7307856853367952   1.8348343834303151   2.635968701281529
0.7323572674536486   1.8143232490755297   2.5871466597511166
0.7339288495705019   1.7937373006623012   2.537588396041931
0.7355004316873552   1.7730803774469315   2.487284237705287
0.7370720138042085   1.7523563551530112   2.436224281868328
0.7386435959210619   1.731569145169587   2.384398387675492
0.7402151780379153   1.7107226937294582   2.3317961684139488
0.7417867601547685   1.6898209810676186   2.278406983306898
0.7433583422716219   1.6688680205599602   2.2242199289579028
0.7449299243884752   1.647867857842302   2.1692238304282387
0.7465015065053285   1.6268245699098374   2.1134072319282287
0.7480730886221818   1.6057422641971282   2.0567583871024158
0.7496446707390352   1.5846250776387114   1.9992652488869955
0.7512162528558884   1.5634771757105177   1.9409154589169433
0.7527878349727418   1.542302751452119   1.8816963364582904
0.7543594170895951   1.5211060244700907   1.8215948668402095
0.7559309992064485   1.4998912399225104   1.7605976893591493
0.7575025813233017   1.4786626674848415   1.6986910846260985
0.7590741634401551   1.4574246002973292   1.6358609613258004
0.7606457455570084   1.4361813538941197   1.5720928423548997
0.7622173276738617   1.4149372651142569   1.507371850303612
0.763788909790715   1.3936966909948285   1.4416826922434773
0.7653604919075684   1.3724640076463779   1.375009643780688
0.7669320740244217   1.3512436091108955   1.3073365323323385
0.768503656141275   1.3300399062025738   1.2386467195795208
0.7700752382581283   1.3088573253315792   1.1689230830481998
0.7716468203749817   1.2877003073110984   1.0981479967653232
0.773218402491835   1.2665733061479396   1.0263033109339148
0.7747899846086883   1.2454807878169216   0.9533703305666984
0.7763615667255417   1.2244272290193836   0.8793297930136863
0.777933148842395   1.2034171159260978   0.8041618443142527
0.7795047309592483   1.182454942904863   0.727846014298998
0.7810763130761016   1.1615452112331517   0.6503611903614291
0.782647895192955   1.1406924277960735   0.5716855898129873
0.7842194773098082   1.1199011037700686   0.49179673072887176
0.7857910594266616   1.0991757532926019   0.41067140118436185
0.7873626415435149   1.0785208921182774   0.32828562677403483
0.7889342236603683   1.0579410362617243   0.244614636297466
0.7905058057772215   1.0374407006276205   0.15963282548569735
0.7920773878940749   1.0170243976282527   0.07331371863268463
0.7936489700109282   0.9966966357890489   -0.014370072015063228
0.7952205521277815   0.9764619183424261   -0.10344688927003601
0.7967921342446348   0.9563247418104451   -0.1939460765886131
0.7983637163614882   0.9362895945766497   -0.28589802641657097
0.7999352984783414   0.9163609554475788   -0.37933423149813233
0.8015068805951948   0.8965432922043628   -0.4742873393695038
0.8030784627120481   0.8768410601449032   -0.5707912102769421
0.8046500448289015   0.8572587006170691   -0.6688809787811365
0.8062216269457548   0.837800639543441   -0.7685931193329123
0.8077932090626081   0.8184712859380386   -0.8699655161318404
0.8093647911794615   0.7992750304155853   -0.9730375376076743
0.8109363732963147   0.7802162436937844   -1.0778501158969114
0.8125079554131681   0.761299275089142   -1.1844458317219544
0.8140795375300214   0.7425284510068758   -1.2928690051196927
0.8156511196468748   0.7239080734254153   -1.4031657925103
0.817222701763728   0.7054424183760947   -1.5153842906452375
0.8187942838805814   0.6871357344185292   -1.6295746480284448
0.8203658659974347   0.6689922411123028   -1.7457891844645692
0.821937448114288   0.6510161274854999   -1.8640825194565247
0.8235090302311413   0.6332115505006835   -1.9845117102502499
0.8250806123479947   0.6155826335188912   -2.1071364004100666
0.826652194464848   0.5981334647622801   -2.2320189799034664
0.8282237765817013   0.580868095775981   -2.3592247577825876
